"12983: Deaths. Preliminary figures, by contents, region, sex, age, month and year"

"contents";"region";"sex";"age";"month";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"Deaths";"K-3005 Drammen";"Females";"80 years or older";"September";20;28;34;17;25;17;24;27;26;19;26;23;26;21;18;20;25;24;17;14;20;17;0
"Deaths";"K-3005 Drammen";"Females";"80 years or older";"October";31;19;22;26;30;19;30;21;23;28;22;25;20;19;13;22;17;24;19;15;13;15;0
"Deaths";"K-3005 Drammen";"Females";"80 years or older";"november";30;26;22;28;24;17;23;16;30;20;20;26;33;19;19;24;24;26;17;25;19;26;0
"Deaths";"K-3005 Drammen";"Females";"80 years or older";"December";25;26;38;36;22;24;27;26;26;26;19;27;40;30;19;20;23;29;24;22;35;28;0
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"July";4;1;4;2;2;0;2;2;2;6;1;2;0;3;2;2;0;0;0;1;0;3;0
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"August";1;0;3;1;2;1;4;1;3;2;2;3;4;1;1;1;2;3;1;2;2;0;0
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"September";2;1;2;1;1;1;0;2;2;4;4;5;2;0;5;2;3;3;1;3;1;1;0
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"October";1;3;0;0;1;1;1;0;3;2;2;1;2;3;1;0;1;3;2;1;2;0;0
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"november";0;7;2;3;1;2;0;1;2;1;0;1;2;1;2;3;1;0;0;0;3;3;0
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"December";1;2;1;2;2;1;2;2;0;2;2;2;2;3;2;1;0;0;4;1;1;0;0
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"July";3;4;2;3;3;0;1;1;2;3;1;3;1;3;2;1;2;1;0;1;4;0;0
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"August";5;3;3;3;0;2;0;1;3;2;6;3;3;1;2;1;0;3;6;3;2;3;0
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"September";0;2;3;4;1;2;2;1;0;1;1;4;3;2;4;4;1;2;0;1;1;4;0
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"October";4;6;3;2;2;2;3;2;4;2;1;4;2;4;0;4;0;2;1;1;3;1;0
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"november";6;0;5;6;1;2;5;2;2;2;1;0;3;2;3;3;3;0;3;2;3;4;0
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"December";2;3;2;4;2;6;3;1;1;7;5;5;3;5;2;2;3;1;2;5;2;8;0
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"July";1;3;1;2;3;3;3;2;2;5;7;3;0;3;4;3;6;5;4;3;2;2;0
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"August";5;3;0;3;2;3;2;6;6;1;3;5;2;6;4;5;3;3;3;5;2;3;0
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"September";5;2;1;4;4;2;5;4;2;2;5;6;6;2;6;3;1;2;5;3;3;6;0
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"October";5;5;6;3;3;3;5;1;2;5;5;1;4;4;5;7;2;7;2;6;6;5;0
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"november";5;3;5;4;6;6;2;4;4;2;2;1;3;5;3;2;5;1;7;2;5;9;0
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"December";8;6;7;4;4;7;4;3;3;7;6;4;8;6;1;5;1;5;1;1;8;5;0
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"July";2;2;1;0;1;0;0;0;1;1;4;1;0;2;0;0;0;2;0;0;0;1;0
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"August";0;2;1;1;1;0;0;2;0;1;1;0;0;1;2;1;1;2;1;1;1;0;0
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"September";2;2;1;0;1;2;2;2;1;1;1;0;0;0;3;2;0;1;1;1;2;3;0
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"October";1;1;1;1;1;1;0;0;1;1;1;1;4;0;0;1;0;1;0;1;0;2;0
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"november";1;1;0;0;1;1;0;4;1;0;2;1;1;0;1;0;0;0;1;1;0;0;0
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"December";1;0;1;1;0;2;2;2;0;0;2;1;3;2;1;0;1;1;2;1;0;2;0
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"July";3;3;5;1;2;4;1;2;2;1;5;3;3;4;3;0;0;1;2;2;5;0;0
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"August";2;3;1;1;0;4;3;2;1;1;1;4;1;0;2;0;1;5;4;2;1;0;0
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"September";3;1;4;0;3;3;0;2;0;0;3;0;1;3;3;0;1;1;2;3;2;2;0
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"October";3;2;0;1;1;2;2;1;3;1;0;1;0;1;3;0;2;6;1;2;3;6;0
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"november";1;2;4;1;0;5;2;1;2;1;1;2;4;2;3;2;3;4;2;3;4;1;0
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"December";3;3;3;5;3;2;2;1;0;2;1;0;4;0;3;0;5;0;3;3;3;3;0
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"July";6;6;7;7;4;9;3;5;7;11;7;3;4;7;4;8;6;2;4;6;5;4;0
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"August";11;5;7;7;9;5;2;6;2;9;3;4;6;3;7;6;5;9;4;6;1;10;0
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"September";1;3;5;4;6;3;6;7;7;3;1;8;4;2;5;5;3;3;7;5;7;5;0
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"October";3;4;1;6;7;7;5;3;3;8;7;7;6;8;6;8;5;7;4;2;8;15;0
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"november";3;3;8;9;4;1;8;3;6;5;6;4;7;5;4;5;6;7;2;8;7;7;0
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"December";6;3;6;7;3;4;6;14;9;15;4;8;7;4;6;10;6;12;10;8;6;9;0
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"July";2;1;3;0;3;1;3;1;1;3;3;5;3;1;5;4;3;1;2;2;0;2;0
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"August";4;3;4;4;4;0;2;1;3;0;3;3;2;2;0;2;0;2;2;2;2;3;0
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"September";3;2;2;1;2;2;2;3;3;6;1;4;2;2;2;3;1;1;4;0;2;0;0
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"October";4;0;3;2;3;4;2;2;3;2;1;2;3;3;0;3;2;2;0;2;1;1;0
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"november";3;2;1;2;2;4;1;4;3;2;4;2;3;3;0;0;3;1;2;0;1;0;0
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"December";5;3;3;0;4;2;3;2;3;4;5;2;3;1;3;2;1;3;1;2;1;6;0
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"July";4;5;5;3;2;5;1;3;7;3;3;3;6;1;7;4;3;3;6;3;2;2;0
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"August";5;6;6;0;3;4;3;3;4;1;8;2;1;0;5;3;3;3;5;5;3;7;0
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"September";3;7;5;7;9;4;2;4;1;4;1;5;2;2;2;6;4;4;2;4;3;1;0
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"October";2;6;3;3;1;4;6;3;3;2;3;3;6;2;2;0;6;3;6;3;1;6;0
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"november";10;9;10;2;5;4;4;6;2;1;8;4;5;2;1;1;3;5;5;7;6;3;0
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"December";2;7;5;7;5;3;6;6;6;4;3;5;7;1;4;2;4;2;2;5;3;4;0
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"July";4;7;5;2;9;7;5;5;6;9;7;6;5;6;1;9;5;5;9;3;2;2;0
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"August";2;2;5;3;5;8;8;6;5;9;7;5;3;7;8;6;4;6;8;10;4;4;0
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"September";7;2;5;4;8;7;4;6;6;5;6;11;6;4;5;10;4;4;4;6;5;9;0
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"October";4;6;2;4;1;5;5;7;11;5;3;3;7;6;10;5;6;6;2;8;4;4;0
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"november";11;7;2;8;9;4;4;8;2;10;16;7;3;5;9;7;10;4;6;7;8;10;0
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"December";10;8;4;9;7;7;5;6;1;7;4;11;9;6;4;6;4;6;8;6;6;14;0
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"July";1;1;1;1;0;1;0;2;1;0;1;0;3;0;3;1;1;2;0;2;1;1;0
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"August";0;0;0;0;0;1;1;2;1;1;2;2;1;1;2;3;1;2;0;2;1;2;0
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"September";2;3;2;0;1;0;3;0;1;0;1;1;2;1;2;2;1;1;0;2;1;0;0
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"October";0;1;1;4;2;1;0;1;1;3;2;1;0;2;1;0;2;0;1;0;3;1;0
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"november";4;1;2;1;2;3;1;3;3;0;1;2;1;2;3;0;1;2;0;1;1;1;0
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"December";2;1;0;1;2;2;4;4;2;3;1;7;3;2;0;1;2;3;1;1;1;0;0
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"July";3;5;1;0;4;3;4;3;4;2;1;2;2;2;1;4;1;7;7;1;5;6;0
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"August";3;6;0;4;3;4;3;3;4;2;2;4;1;3;3;1;3;1;2;2;1;3;0
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"September";2;4;3;3;4;3;8;5;1;3;3;4;3;2;6;0;2;3;1;4;0;2;0
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"October";2;2;4;1;1;3;3;4;3;6;4;2;5;3;2;4;2;2;2;1;3;5;0
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"november";4;4;2;3;3;3;2;3;5;6;4;2;3;3;5;6;1;0;2;3;5;4;0
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"December";5;9;5;5;0;3;8;2;3;4;4;4;4;5;6;3;2;4;4;4;5;4;0
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"July";12;8;10;3;7;10;6;10;5;12;6;9;5;7;7;9;9;13;8;9;5;5;0
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"August";5;5;8;9;7;5;6;7;8;11;7;8;5;9;11;4;9;5;13;5;7;4;0
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"September";5;12;8;11;5;9;7;9;8;7;6;12;8;6;8;7;7;5;3;14;10;5;0
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"October";7;6;12;14;12;10;6;8;10;7;5;15;8;13;9;12;9;7;10;10;14;7;0
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"november";10;6;9;6;10;6;8;11;12;7;9;8;7;7;9;5;7;4;6;12;10;14;0
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"December";7;12;11;8;12;8;14;11;9;10;11;5;8;13;10;9;9;7;5;4;10;15;0
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"July";0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"August";0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"September";0;0;1;1;1;2;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"October";1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"november";0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"December";1;0;2;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"July";1;0;0;1;2;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"August";0;1;0;0;0;0;0;0;0;0;2;0;1;1;0;2;0;0;3;1;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"September";0;0;1;1;0;1;1;0;0;0;1;5;1;0;1;0;1;0;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"October";0;0;0;1;1;1;2;0;0;0;2;1;0;1;0;0;0;1;1;6;1;0;0
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"november";0;0;0;1;0;1;1;1;1;1;1;0;1;2;0;1;0;0;0;3;2;0;0
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"December";2;1;0;2;2;1;0;2;1;0;2;1;0;2;0;0;2;1;2;0;1;1;0
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"July";3;0;0;0;1;0;0;1;2;0;0;1;1;1;1;1;0;1;1;0;1;1;0
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"August";1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"September";0;0;1;1;0;1;1;0;3;0;0;0;1;0;0;0;0;1;0;1;1;0;0
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"October";2;0;1;1;1;0;0;1;0;0;2;1;1;1;1;2;0;0;1;1;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"november";1;0;1;0;1;0;0;0;1;0;0;1;0;3;0;0;1;1;0;1;1;2;0
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"December";1;0;2;1;0;1;0;1;1;0;2;0;2;0;0;1;0;0;0;2;0;1;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"July";0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"August";2;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;3;0;1;0;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"September";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"October";0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"november";0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"December";3;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"July";0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"August";0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"September";1;0;0;0;0;0;1;1;0;2;0;0;1;0;1;1;1;0;0;3;0;2;0
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"October";1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"november";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"December";0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"July";2;3;0;1;0;0;1;1;1;0;1;1;1;0;2;0;1;0;1;0;1;2;0
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"August";2;1;1;1;1;1;1;1;1;1;4;2;0;0;2;0;0;1;4;2;1;1;0
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"September";1;0;1;3;1;1;0;0;1;0;3;1;0;0;0;0;1;1;0;2;2;0;0
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"October";2;0;1;2;2;0;0;2;1;1;0;0;2;0;0;0;3;0;0;2;0;1;0
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"november";1;3;0;1;2;1;1;0;2;1;1;0;0;0;0;2;0;2;0;2;1;1;0
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"December";0;1;3;1;0;0;0;1;1;3;1;1;3;1;0;1;2;1;1;1;2;4;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"July";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"August";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"September";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"October";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"november";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"December";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"July";0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"August";0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"September";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"October";0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"november";1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"December";2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"July";0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"August";1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"September";0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;2;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"October";0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"november";0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"December";1;1;0;1;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"July";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"August";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"September";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"October";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"november";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"December";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"July";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"August";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"September";1;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"October";0;2;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"november";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"December";0;0;0;0;0;0;2;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"July";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"August";0;1;0;1;0;0;0;2;1;1;0;1;0;0;1;1;0;1;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"September";1;0;1;1;0;0;1;0;1;0;2;1;0;0;0;1;0;1;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"October";1;2;0;1;0;0;0;2;0;0;0;0;2;0;0;2;2;0;0;0;0;1;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"november";0;1;3;2;1;0;1;0;0;1;1;0;0;0;0;0;0;1;3;1;1;0;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"December";0;0;2;3;1;0;1;1;2;0;1;0;1;0;1;0;0;0;0;0;1;0;0
"Deaths";"K-3013 Marker";"Males";"0-64 years";"July";0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-3013 Marker";"Males";"0-64 years";"August";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-3013 Marker";"Males";"0-64 years";"September";0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0
"Deaths";"K-3013 Marker";"Males";"0-64 years";"October";0;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0
"Deaths";"K-3013 Marker";"Males";"0-64 years";"november";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-3013 Marker";"Males";"0-64 years";"December";0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3013 Marker";"Males";"65-79 years";"July";0;0;0;2;1;0;0;0;1;1;0;0;1;0;0;2;1;1;0;0;0;1;0
"Deaths";"K-3013 Marker";"Males";"65-79 years";"August";0;1;1;0;1;0;1;0;0;0;0;2;0;0;1;0;0;1;1;0;0;2;0
"Deaths";"K-3013 Marker";"Males";"65-79 years";"September";1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;2;0
"Deaths";"K-3013 Marker";"Males";"65-79 years";"October";0;0;0;1;1;1;0;2;0;0;1;1;1;2;0;0;0;0;0;0;2;2;0
"Deaths";"K-3013 Marker";"Males";"65-79 years";"november";1;1;2;1;0;0;0;1;1;0;1;1;0;1;2;1;0;0;0;1;0;0;0
"Deaths";"K-3013 Marker";"Males";"65-79 years";"December";1;0;2;0;2;1;1;1;1;0;0;1;0;1;2;0;1;1;1;0;1;4;0
"Deaths";"K-3013 Marker";"Males";"80 years or older";"July";1;0;0;2;0;1;0;0;1;2;0;0;1;1;1;0;1;2;1;1;0;0;0
"Deaths";"K-3013 Marker";"Males";"80 years or older";"August";0;1;2;1;0;0;0;1;3;1;1;0;1;2;0;1;1;1;0;0;1;1;0
"Deaths";"K-3013 Marker";"Males";"80 years or older";"September";1;1;0;0;3;0;1;2;1;0;0;1;0;1;1;1;1;1;1;0;1;1;0
"Deaths";"K-3013 Marker";"Males";"80 years or older";"October";0;0;2;0;1;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;2;0
"Deaths";"K-3013 Marker";"Males";"80 years or older";"november";1;1;1;2;1;0;1;1;3;1;1;2;1;0;0;1;1;1;0;3;2;2;0
"Deaths";"K-3013 Marker";"Males";"80 years or older";"December";1;1;2;1;2;0;2;1;1;2;0;1;0;3;1;1;3;1;1;0;0;1;0
"Deaths";"K-3013 Marker";"Females";"0-64 years";"July";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0
"Deaths";"K-3013 Marker";"Females";"0-64 years";"August";0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-3013 Marker";"Females";"0-64 years";"September";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-3013 Marker";"Females";"0-64 years";"October";1;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0
"Deaths";"K-3013 Marker";"Females";"0-64 years";"november";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Deaths";"K-3013 Marker";"Females";"0-64 years";"December";0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"Deaths";"K-3013 Marker";"Females";"65-79 years";"July";1;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3013 Marker";"Females";"65-79 years";"August";0;0;0;0;0;1;0;0;0;2;0;0;1;0;2;0;0;0;0;0;1;1;0
"Deaths";"K-3013 Marker";"Females";"65-79 years";"September";1;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"Deaths";"K-3013 Marker";"Females";"65-79 years";"October";3;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0
"Deaths";"K-3013 Marker";"Females";"65-79 years";"november";0;0;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;1;2;0
"Deaths";"K-3013 Marker";"Females";"65-79 years";"December";3;0;0;0;2;0;0;0;1;2;0;1;1;0;1;2;0;2;0;0;1;0;0
