"12983: Deaths. Preliminary figures, by contents, region, sex, age, month and year"

"contents";"region";"sex";"age";"month";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"Deaths";"K-3005 Drammen";"Females";"80 years or older";"March";18;25;32;24;31;28;29;28;32;25;21;29;30;32;30;25;24;24;26;21;32;26;28
"Deaths";"K-3005 Drammen";"Females";"80 years or older";"April";26;20;28;25;17;25;29;15;23;28;27;19;26;26;24;16;26;20;17;26;24;21;23
"Deaths";"K-3005 Drammen";"Females";"80 years or older";"May";24;19;25;23;21;27;21;25;17;17;17;14;18;24;27;24;21;18;22;20;18;14;28
"Deaths";"K-3005 Drammen";"Females";"80 years or older";"June";22;25;19;20;20;32;22;27;23;15;26;16;15;14;24;20;20;24;15;25;12;16;0
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"January";0;2;0;2;0;3;4;1;0;1;1;3;1;0;0;3;2;0;2;0;1;2;3
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"February";2;2;1;3;1;1;1;3;3;0;1;0;1;0;1;1;2;3;4;0;2;1;3
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"March";1;2;0;3;3;1;1;1;2;2;5;0;0;1;0;0;1;0;1;2;0;0;2
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"April";1;1;1;2;2;1;0;0;1;2;0;3;3;3;2;2;2;1;1;0;2;2;5
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"May";1;0;1;3;1;0;1;2;4;2;1;0;1;0;1;1;1;0;3;2;2;2;0
"Deaths";"K-3006 Kongsberg";"Males";"0-64 years";"June";0;2;4;1;2;2;2;2;2;3;2;1;2;4;0;2;1;3;0;1;0;0;0
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"January";3;2;2;2;6;6;2;3;4;5;6;2;1;3;4;1;1;3;5;2;3;3;3
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"February";6;2;2;3;2;1;0;1;3;2;2;0;1;0;1;2;2;6;3;2;2;3;0
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"March";1;4;5;2;4;4;2;4;2;2;3;4;2;1;1;1;3;5;3;3;6;2;2
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"April";3;5;1;3;2;5;2;2;1;0;1;2;5;3;4;2;3;3;4;4;1;1;2
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"May";1;3;1;4;1;1;4;7;3;3;2;1;2;1;3;3;2;2;1;6;2;3;1
"Deaths";"K-3006 Kongsberg";"Males";"65-79 years";"June";3;9;1;3;0;4;5;0;6;4;1;4;3;1;3;3;2;3;1;3;2;1;0
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"January";2;3;7;4;2;6;1;5;8;4;4;3;4;4;3;6;4;8;9;5;4;6;9
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"February";1;7;6;2;4;6;5;1;2;5;11;4;1;8;5;5;3;6;6;5;6;2;5
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"March";4;5;7;2;5;4;1;4;4;2;2;5;8;2;1;5;4;7;4;4;3;3;7
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"April";2;2;3;6;2;6;4;4;4;6;3;5;1;5;2;3;6;3;5;2;8;4;5
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"May";4;4;5;5;7;7;4;2;3;5;5;5;3;1;6;4;4;3;2;8;7;1;9
"Deaths";"K-3006 Kongsberg";"Males";"80 years or older";"June";4;2;8;2;4;6;4;1;6;3;3;0;4;3;5;5;6;3;6;2;4;8;0
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"January";0;0;0;0;0;2;1;0;2;0;1;1;0;0;3;1;1;2;1;2;0;1;0
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"February";2;4;1;3;1;1;1;0;2;0;1;1;2;1;1;1;0;1;2;1;1;1;1
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"March";1;3;1;0;1;0;1;0;1;0;1;2;1;1;3;3;3;0;1;4;0;0;3
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"April";0;0;0;0;1;3;1;1;1;2;2;0;0;1;1;0;0;0;1;1;1;0;0
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"May";1;2;2;0;2;3;0;2;0;3;0;0;1;3;0;0;0;0;1;2;0;1;0
"Deaths";"K-3006 Kongsberg";"Females";"0-64 years";"June";2;1;1;2;1;2;1;1;5;2;3;1;0;2;1;3;0;1;1;3;1;0;0
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"January";4;2;1;1;5;5;1;0;3;1;0;2;2;1;0;1;3;4;2;3;2;2;2
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"February";2;2;0;4;0;1;1;1;1;2;0;3;0;3;6;3;3;3;1;0;1;0;3
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"March";1;1;2;1;0;4;3;5;2;3;2;1;3;1;2;4;2;6;6;3;1;1;5
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"April";2;4;3;1;2;3;3;2;1;1;0;1;3;3;1;2;1;5;0;2;3;1;2
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"May";1;2;3;1;3;2;1;3;0;1;3;1;2;0;0;0;1;1;4;3;2;1;0
"Deaths";"K-3006 Kongsberg";"Females";"65-79 years";"June";1;3;3;3;1;2;4;4;0;3;0;1;2;0;2;4;1;1;0;0;2;5;0
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"January";10;9;4;6;8;7;4;4;6;9;8;1;8;10;5;9;3;10;9;4;5;5;9
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"February";6;9;16;1;8;5;2;5;4;8;2;4;6;7;3;7;0;8;3;12;6;6;9
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"March";7;6;8;4;8;5;7;5;3;8;8;12;8;11;6;6;6;7;10;7;7;4;6
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"April";5;2;10;4;2;3;3;6;6;8;11;7;5;5;5;5;5;10;5;3;3;5;7
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"May";4;7;6;9;4;8;5;10;5;4;4;8;6;4;2;6;7;7;7;5;7;6;7
"Deaths";"K-3006 Kongsberg";"Females";"80 years or older";"June";5;5;4;4;3;7;4;8;9;7;5;6;9;3;3;2;5;3;4;5;3;2;0
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"January";1;5;1;3;0;4;5;2;4;4;2;2;1;1;2;2;2;2;3;2;6;0;3
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"February";1;2;3;1;1;7;0;1;4;6;1;0;0;4;7;1;2;3;3;3;1;2;2
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"March";1;3;4;0;4;4;3;2;0;2;1;2;3;3;5;2;5;2;1;2;1;1;5
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"April";3;5;2;1;1;4;2;2;9;1;1;1;3;3;2;1;2;2;1;4;1;3;0
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"May";3;1;3;1;3;4;3;3;0;0;3;3;3;2;1;2;2;2;1;2;5;0;0
"Deaths";"K-3007 Ringerike";"Males";"0-64 years";"June";3;2;2;0;1;5;2;3;6;3;1;1;3;3;1;1;2;4;1;3;4;3;0
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"January";11;4;6;2;2;3;4;7;4;4;2;2;2;3;3;2;4;4;7;5;2;8;7
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"February";8;7;6;3;4;1;4;4;4;4;4;4;2;4;2;2;2;2;4;6;3;5;1
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"March";5;4;6;3;2;3;3;3;3;1;3;3;4;5;3;4;5;5;2;11;6;7;5
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"April";8;6;6;3;0;6;4;4;3;2;3;6;2;3;2;2;6;0;4;4;7;6;4
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"May";6;2;5;4;5;1;6;6;3;3;4;3;5;5;3;5;1;3;7;7;2;4;5
"Deaths";"K-3007 Ringerike";"Males";"65-79 years";"June";3;3;4;4;5;5;6;7;10;2;2;0;4;2;3;3;4;3;4;0;2;4;0
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"January";10;6;8;9;10;5;5;12;9;6;4;7;7;6;6;7;11;9;9;9;7;7;6
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"February";12;6;4;3;12;5;5;8;3;3;8;4;3;3;4;6;8;4;8;8;9;4;7
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"March";11;7;11;8;7;11;4;8;6;7;11;2;11;1;8;3;7;10;3;9;4;8;6
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"April";3;7;7;12;4;9;3;3;10;3;6;6;6;5;12;6;8;8;6;2;6;4;8
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"May";4;5;8;8;5;6;6;10;9;5;1;5;6;6;6;7;3;8;4;4;6;9;5
"Deaths";"K-3007 Ringerike";"Males";"80 years or older";"June";8;11;6;3;3;5;4;10;2;10;4;4;7;6;6;9;6;5;5;6;3;7;0
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"January";2;0;2;0;2;3;1;1;1;0;2;0;2;3;0;0;4;3;3;0;1;1;0
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"February";2;2;3;2;0;0;1;0;1;1;0;1;1;1;1;0;0;1;2;1;2;2;3
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"March";1;2;3;0;3;1;3;1;1;4;1;1;2;0;0;4;4;0;1;0;0;1;0
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"April";2;0;0;3;1;1;0;0;4;1;3;2;3;0;2;0;0;1;2;1;0;1;2
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"May";1;2;0;2;0;0;1;5;1;2;2;2;1;0;0;3;1;0;2;5;1;2;2
"Deaths";"K-3007 Ringerike";"Females";"0-64 years";"June";1;2;1;0;0;3;1;1;0;3;1;0;1;2;0;0;0;1;3;0;1;1;0
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"January";4;2;14;7;4;3;4;3;4;4;5;4;3;4;4;5;5;2;5;3;2;2;3
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"February";8;3;8;4;3;5;1;3;2;3;2;4;5;2;2;2;6;4;3;4;4;3;4
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"March";4;2;2;2;1;3;3;2;2;4;1;3;4;1;1;2;3;7;1;3;2;6;4
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"April";2;2;4;7;2;4;4;6;2;1;2;2;3;8;4;4;5;1;1;0;4;2;1
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"May";2;3;8;0;4;2;2;1;2;3;2;5;0;7;1;2;1;1;2;2;4;1;1
"Deaths";"K-3007 Ringerike";"Females";"65-79 years";"June";5;0;4;2;4;0;6;1;7;2;4;1;3;2;3;6;1;2;0;1;2;2;0
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"January";17;8;10;14;15;7;8;7;13;7;9;10;10;11;10;12;14;15;12;7;11;6;9
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"February";8;10;7;6;12;7;9;10;10;11;12;9;10;9;11;14;7;6;9;9;13;7;8
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"March";7;10;13;8;6;13;9;8;8;12;11;10;6;8;10;13;8;5;4;7;9;8;13
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"April";9;9;9;6;7;5;2;16;9;8;9;7;9;7;14;8;6;5;10;8;8;3;6
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"May";7;6;4;7;4;4;10;6;8;10;5;7;5;6;12;8;9;7;2;10;10;8;7
"Deaths";"K-3007 Ringerike";"Females";"80 years or older";"June";5;6;7;5;8;6;8;7;11;10;6;8;10;9;9;6;13;6;8;9;5;9;0
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"January";1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"February";0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"March";0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"April";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"May";0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1
"Deaths";"K-3011 Hvaler";"Males";"0-64 years";"June";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"January";0;1;1;1;1;1;1;0;1;2;1;1;2;0;1;0;2;0;0;2;2;3;1
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"February";1;1;0;0;2;0;0;0;0;1;1;0;1;0;0;1;0;1;0;3;0;1;0
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"March";1;0;0;0;0;1;0;1;0;0;1;2;0;0;0;1;1;1;1;0;2;2;1
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"April";0;0;0;1;0;2;1;0;0;0;0;1;1;1;2;1;1;0;0;0;0;1;1
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"May";1;1;0;1;1;0;0;0;1;0;0;0;2;1;0;1;2;1;1;2;2;2;1
"Deaths";"K-3011 Hvaler";"Males";"65-79 years";"June";1;0;0;0;0;0;0;0;2;0;2;0;1;1;0;3;0;0;1;1;1;1;0
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"January";1;0;1;1;0;0;1;1;2;2;0;0;0;1;1;1;0;0;2;1;0;1;2
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"February";0;1;0;0;1;0;0;0;1;0;0;2;2;2;0;0;2;0;0;1;0;1;0
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"March";0;2;0;1;0;2;2;1;0;2;0;2;1;0;1;0;1;0;0;0;1;0;1
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"April";0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;0;2;0
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"May";0;0;0;1;2;0;1;0;1;0;1;0;1;1;1;3;0;0;1;1;0;1;1
"Deaths";"K-3011 Hvaler";"Males";"80 years or older";"June";1;0;0;2;1;1;2;0;2;0;0;0;0;0;0;2;3;0;0;0;1;0;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"January";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"February";0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"March";0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"April";0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"May";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1
"Deaths";"K-3011 Hvaler";"Females";"0-64 years";"June";1;0;0;2;0;0;2;0;0;2;0;1;0;0;0;0;0;3;1;1;0;1;0
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"January";1;0;1;0;0;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"February";0;0;0;0;0;0;0;1;1;0;2;0;0;1;0;1;0;0;0;0;1;1;1
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"March";0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;2;1;0;0;2;4
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"April";0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;3
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"May";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;0
"Deaths";"K-3011 Hvaler";"Females";"65-79 years";"June";0;0;0;2;0;1;0;0;0;1;3;0;0;0;1;1;0;1;1;1;0;1;0
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"January";4;0;0;2;2;1;1;1;3;0;0;1;1;1;0;3;1;1;3;0;1;1;0
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"February";1;2;0;1;2;0;0;0;0;3;1;4;2;0;1;2;0;0;0;2;1;1;4
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"March";4;0;1;1;1;0;0;1;0;0;0;1;1;1;0;2;0;1;0;0;1;2;2
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"April";0;2;2;0;2;0;0;2;1;4;0;3;3;0;1;0;0;1;1;2;0;1;0
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"May";3;0;1;0;0;3;0;0;2;1;1;1;0;1;1;1;1;0;1;1;1;0;2
"Deaths";"K-3011 Hvaler";"Females";"80 years or older";"June";0;2;2;1;0;3;1;1;0;3;0;0;0;0;1;2;1;1;1;1;1;1;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"January";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"February";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"March";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"April";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"May";1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"Deaths";"K-3012 Aremark";"Males";"0-64 years";"June";0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"January";0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"March";0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"April";0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"May";2;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0
"Deaths";"K-3012 Aremark";"Males";"65-79 years";"June";2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"January";1;2;0;1;0;1;1;0;1;1;1;0;1;0;1;0;1;0;0;1;2;0;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"February";0;0;0;1;0;1;0;0;0;0;1;0;0;1;2;1;0;0;0;1;0;0;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"March";0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;2;0;0;2;1;1;1;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"April";0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"May";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
"Deaths";"K-3012 Aremark";"Males";"80 years or older";"June";0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"January";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"February";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"March";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"May";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-3012 Aremark";"Females";"0-64 years";"June";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"January";1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"February";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"March";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"April";1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"May";1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;2;0;0;0;0;1
"Deaths";"K-3012 Aremark";"Females";"65-79 years";"June";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"January";0;1;0;0;1;0;0;1;0;2;0;0;1;0;1;0;1;1;1;0;0;1;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"February";1;5;0;0;0;0;0;0;1;0;0;1;0;2;0;1;0;0;1;1;0;0;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"March";1;0;0;0;3;1;1;0;0;2;0;1;0;1;1;0;0;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"April";0;0;0;1;0;0;1;1;0;1;1;0;1;0;2;0;0;0;0;1;0;0;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"May";0;0;1;1;0;0;0;0;1;1;2;0;1;1;0;0;1;0;0;0;0;0;0
"Deaths";"K-3012 Aremark";"Females";"80 years or older";"June";0;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;0
"Deaths";"K-3013 Marker";"Males";"0-64 years";"January";0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;1;1;0;0;1;0;0;1
"Deaths";"K-3013 Marker";"Males";"0-64 years";"February";1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-3013 Marker";"Males";"0-64 years";"March";0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1
"Deaths";"K-3013 Marker";"Males";"0-64 years";"April";0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1
"Deaths";"K-3013 Marker";"Males";"0-64 years";"May";0;1;0;1;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-3013 Marker";"Males";"0-64 years";"June";0;0;0;2;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0
"Deaths";"K-3013 Marker";"Males";"65-79 years";"January";1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;1;2;1;2;1;0;1
"Deaths";"K-3013 Marker";"Males";"65-79 years";"February";0;0;0;1;1;0;4;0;3;0;1;0;0;0;0;0;1;0;0;0;2;0;0
"Deaths";"K-3013 Marker";"Males";"65-79 years";"March";2;0;1;0;0;0;1;0;1;1;1;1;1;0;1;2;0;2;1;0;2;0;0
"Deaths";"K-3013 Marker";"Males";"65-79 years";"April";1;0;1;0;1;1;1;1;2;0;0;0;0;0;0;3;1;0;0;1;0;0;0
"Deaths";"K-3013 Marker";"Males";"65-79 years";"May";0;2;0;0;1;1;0;1;1;1;1;0;1;0;1;0;0;2;0;1;0;0;1
"Deaths";"K-3013 Marker";"Males";"65-79 years";"June";0;0;0;0;0;1;0;2;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0
"Deaths";"K-3013 Marker";"Males";"80 years or older";"January";0;0;1;1;2;1;2;1;1;4;2;4;0;0;0;1;2;1;1;0;4;2;2
"Deaths";"K-3013 Marker";"Males";"80 years or older";"February";2;2;2;1;0;0;1;0;0;2;1;2;2;1;1;1;1;1;0;0;3;0;1
"Deaths";"K-3013 Marker";"Males";"80 years or older";"March";1;3;1;0;3;1;2;0;3;0;0;1;2;2;0;1;0;1;0;0;1;0;0
"Deaths";"K-3013 Marker";"Males";"80 years or older";"April";0;1;1;0;2;0;0;1;1;0;0;2;0;1;0;0;1;1;0;1;3;0;0
"Deaths";"K-3013 Marker";"Males";"80 years or older";"May";1;1;1;2;3;2;0;1;1;3;3;0;1;3;0;0;0;1;0;0;0;2;0
"Deaths";"K-3013 Marker";"Males";"80 years or older";"June";1;2;1;1;1;1;0;0;3;1;0;1;0;0;1;1;1;0;0;0;0;2;0
"Deaths";"K-3013 Marker";"Females";"0-64 years";"January";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
"Deaths";"K-3013 Marker";"Females";"0-64 years";"February";0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Deaths";"K-3013 Marker";"Females";"0-64 years";"March";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-3013 Marker";"Females";"0-64 years";"April";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"Deaths";"K-3013 Marker";"Females";"0-64 years";"May";0;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;1;0;0;0;1
"Deaths";"K-3013 Marker";"Females";"0-64 years";"June";1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"Deaths";"K-3013 Marker";"Females";"65-79 years";"January";0;1;2;3;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
"Deaths";"K-3013 Marker";"Females";"65-79 years";"February";2;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"Deaths";"K-3013 Marker";"Females";"65-79 years";"March";1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;1;0
"Deaths";"K-3013 Marker";"Females";"65-79 years";"April";1;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;1
"Deaths";"K-3013 Marker";"Females";"65-79 years";"May";0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;2;0
"Deaths";"K-3013 Marker";"Females";"65-79 years";"June";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
